"Date","SP500","NASDAQ","DowJones","FTSE100","DAX","CAC40","Nikkei225","HangSeng","SSEComposite","KOSPI","Sensex"
2021-06-29,4291.7998046875,14528.330078125,34292.2890625,7087.60009765625,15690.58984375,6567.43017578125,28812.609375,28994.099609375,3573.17993164062,3286.67993164062,52549.66015625
2021-06-30,4297.5,14503.9501953125,34502.51171875,7037.5,15531.0400390625,6507.830078125,28791.529296875,28827.94921875,3591.19995117188,3296.67993164062,52482.7109375
2021-07-01,4319.93994140625,14522.3798828125,34633.53125,7125.2001953125,15603.8095703125,6553.81982421875,28707.0390625,NA,3588.78002929688,3282.06005859375,52318.6015625
2021-07-02,4352.33984375,14639.330078125,34786.3515625,7123.2998046875,15650.08984375,6552.85986328125,28783.279296875,28310.419921875,3518.76000976562,3281.78002929688,52484.671875
2021-07-05,NA,NA,NA,7164.89990234375,15661.9697265625,6567.5400390625,28598.189453125,28143.5,3534.32006835938,3293.2099609375,52880
2021-07-06,4343.5400390625,14663.6396484375,34577.37109375,7100.89990234375,15511.3798828125,6507.47998046875,28643.2109375,28072.859375,3530.26000976562,3305.2099609375,52861.1796875
2021-07-07,4358.1298828125,14665.0595703125,34681.7890625,7151,15692.7099609375,6527.72021484375,28366.94921875,27960.619140625,3553.71997070312,3285.34008789062,53054.76171875
2021-07-08,4320.81982421875,14559.7802734375,34421.9296875,7030.7001953125,15420.6396484375,6396.72998046875,28118.029296875,27153.130859375,3525.5,3252.67993164062,52568.94140625
2021-07-09,4369.5498046875,14701.919921875,34870.16015625,7121.89990234375,15687.9296875,6529.419921875,27940.419921875,27344.5390625,3524.09008789062,3217.94995117188,52386.19140625
2021-07-12,4384.6298828125,14733.240234375,34996.1796875,7125.39990234375,15790.509765625,6559.25,28569.01953125,27515.240234375,3547.84008789062,3246.46997070312,52372.69140625
2021-07-13,4369.2099609375,14677.650390625,34888.7890625,7124.7001953125,15789.6396484375,6558.47021484375,28718.240234375,27963.41015625,3566.52001953125,3271.3798828125,52769.73046875
2021-07-14,4374.2998046875,14644.9501953125,34933.23046875,7091.2001953125,15788.98046875,6558.3798828125,28608.490234375,27787.4609375,3528.5,3264.81005859375,52904.05078125
2021-07-15,4360.02978515625,14543.1298828125,34987.01953125,7012,15629.66015625,6493.35986328125,28279.08984375,27996.26953125,3564.59008789062,3286.21997070312,53158.8515625
2021-07-16,4327.16015625,14427.240234375,34687.8515625,7008.10009765625,15540.3095703125,6460.080078125,28003.080078125,28004.6796875,3539.30004882812,3276.90991210938,53140.05859375
2021-07-19,4258.490234375,14274.98046875,33962.0390625,6844.39990234375,15133.2001953125,6295.97021484375,27652.740234375,27489.779296875,3539.1201171875,3244.0400390625,52553.3984375
2021-07-20,4323.06005859375,14498.8798828125,34511.98828125,6881.10009765625,15216.26953125,6346.85009765625,27388.16015625,27259.25,3536.7900390625,3232.69995117188,52198.51171875
2021-07-21,4358.68994140625,14631.9501953125,34798,6998.2998046875,15422.5,6464.47998046875,27548,27224.580078125,3562.66088867188,3215.90991210938,NA
2021-07-22,4367.47998046875,14684.599609375,34823.3515625,6968.2998046875,15514.5400390625,6481.58984375,NA,27723.83984375,3574.73388671875,3250.2099609375,52837.2109375
2021-07-23,4411.7900390625,14836.990234375,35061.55078125,7027.60009765625,15669.2900390625,6568.81982421875,NA,27321.98046875,3550.39990234375,3254.419921875,52975.80078125
2021-07-26,4422.2998046875,14840.7099609375,35144.30859375,7025.39990234375,15618.98046875,6578.60009765625,27833.2890625,26192.3203125,3467.43994140625,3224.94995117188,52852.26953125
2021-07-27,4401.4599609375,14660.580078125,35058.51953125,6996.10009765625,15519.1298828125,6531.919921875,27970.220703125,25086.4296875,3381.17993164062,3232.53002929688,52578.76171875
2021-07-28,4400.64013671875,14762.580078125,34930.9296875,7016.60009765625,15570.3603515625,6609.31005859375,27581.66015625,25473.880859375,3361.59008789062,3236.86010742188,52443.7109375
2021-07-29,4419.14990234375,14778.259765625,35084.53125,7078.39990234375,15640.4697265625,6633.77001953125,27782.419921875,26315.3203125,3411.71997070312,3242.64990234375,52653.0703125
2021-07-30,4395.259765625,14672.6796875,34935.46875,7032.2998046875,15544.3896484375,6612.759765625,27283.58984375,25961.029296875,3397.36010742188,3202.32006835938,52586.83984375
2021-08-02,4387.16015625,14681.0703125,34838.16015625,7081.7001953125,15568.73046875,6675.89990234375,27781.01953125,26235.80078125,3464.2900390625,3223.0400390625,52950.62890625
2021-08-03,4423.14990234375,14761.2900390625,35116.3984375,7105.7001953125,15555.080078125,6723.81005859375,27641.830078125,26194.8203125,3447.98999023438,3237.13989257812,53823.359375
2021-08-04,4402.66015625,14780.5302734375,34792.671875,7123.89990234375,15692.1298828125,6746.22998046875,27584.080078125,26426.55078125,3477.21997070312,3280.3798828125,54369.76953125
2021-08-05,4429.10009765625,14895.1201171875,35064.25,7120.39990234375,15744.669921875,6781.18994140625,27728.119140625,26204.689453125,3466.55004882812,3276.1298828125,54492.83984375
2021-08-06,4436.52001953125,14835.759765625,35208.51171875,7123,15761.4501953125,6816.9599609375,27820.0390625,26179.400390625,3458.22998046875,3270.36010742188,54277.71875
2021-08-09,4432.35009765625,14860.1796875,35101.8515625,7132.2998046875,15745.41015625,6813.18017578125,NA,26283.400390625,3494.6298828125,3260.419921875,54402.8515625
2021-08-10,4436.75,14788.08984375,35264.671875,7161,15770.7099609375,6820.2099609375,27888.150390625,26605.619140625,3529.92993164062,3243.18994140625,54554.66015625
2021-08-11,4442.41015625,14765.1396484375,35484.96875,7220.10009765625,15826.08984375,6857.990234375,28070.509765625,26660.16015625,3532.6201171875,3220.6201171875,54525.9296875
